bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number
304,304,1,1,1,1.1116,-9.6863,0.0671,0.0221,0,0,0,0,0,0,0,0,0
305,305,1,1,1,1.1028,-5.4531,0.067,0.006,0,0,0,0,0,0,0,0,0
306,306,1,1,1,1.1028,-5.4343,0.0366,0.003,0,0,0,0,0,0,0,0,0
307,307,1,1,1,1.1161,-26.195,0.0416,0.01,0,0,0,0,0,0,0,0,0
308,308,1,1,1,1.0867,-0.47112,0,0,0,0,0,0,0,0,0,0,0
309,309,1,1,1,1.0867,-0.49322,0,0,0,0,0,0,0,0,0,0,0
310,310,1,1,2,1,3.2855,0.3384,0.4883,3.7,1.9,0,0,1.9,-0.19,0,0,0
311,311,1,1,1,1.0965,-33.76,0.0628,0.005,0,0,0,0,0,0,0,0,0
312,312,1,1,1,1.0964,-33.779,0.0628,0.005,0,0,0,0,0,0,0,0,0
313,313,1,1,1,1.0978,-33.738,0.0471,0.005,0,0,0,0,0,0,0,0,0
314,314,1,1,1,1.1083,-32.636,0.0262,0.005,0,0,0,0,0,0,0,0,0
315,315,1,1,1,1.087,-32.995,0,0,0,0,0,0,0,0,0,0.45,0
316,316,1,1,2,1.0616,-25.096,0,-0.0002,0,0,0,0,0.04,0,0,0,0
317,317,1,1,1,1.1041,-25.072,0.1779,0.0251,0,0,0,0,0,0,0,0,0
318,318,1,1,1,1.0611,-37.6,0.0366,0.005,0,0,0,0,0,0,0,0,0
319,319,1,1,1,1.1153,-22.2,0.0637,0.005,0,0,0,0,0,0,0,0,0
320,320,1,1,1,1.0743,-16.641,0.2436,0.0653,0,0,0,0,0,0,0,0,0
321,321,1,1,1,1.0996,-23.974,0.2639,0.0623,0,0,0,0,0,0,0,0,0
322,322,1,1,1,1.0734,-36.888,0.1727,0.01,0,0,0,0,0,0,0,0,0
323,323,1,1,1,1.0931,-32.278,0.4395,0.0251,0,0,0,0,0,0,0,0,0
324,324,1,1,1,1.0964,-32.369,0.0576,0.004,0,0,0,0,0,0,0,0,0
325,325,1,1,1,1.0742,-2.2022,0.0416,0.01,0,0,0,0,0,0,0,0,0
326,326,1,1,1,1.0741,-2.2191,0.0488,0.0121,0,0,0,0,0,0,0,0,0
327,327,1,1,1,1.1028,-9.9705,0.1311,0.0422,0,0,0,0,0,0,0,0,0
328,328,1,1,1,1.0623,-37.811,0.0837,0.01,0,0,0,0,0,0,0,0,0
329,329,1,1,1,1.1152,-21.659,0.1015,0.01,0,0,0,0,0,0,0,0,0
330,330,1,1,1,1.1097,-21.009,0.1218,0.0201,0,0,0,0,0,0,0,0,0
331,331,1,1,1,1.0767,-30.131,0.0384,0.01,0,0,0,0,0,0,0,0,0
332,332,1,1,1,1.0851,-0.84811,0.3128,0.221,0,0,0,0,0,0,0,0,0
333,333,1,1,1,1.0794,-2.8559,0.2275,0.1306,0,0,0,0,0,0,0,0,0
334,334,1,1,1,1.0861,-0.56772,0.3841,0.1206,0,0,0,0,0,0,0,0,0
335,335,1,1,1,1.0996,-23.107,0.0508,0.0251,0,0,0,0,0,0,0,0,0
336,336,1,1,1,1.1066,-24.445,0.1304,0.007,0,0,0,0,0,0,0,0,0
337,337,1,1,1,1.1152,-21.566,0.0293,0.004,0,0,0,0,0,0,0,0,0
338,338,1,1,1,1.1153,-21.576,0.0778,0.01,0,0,0,0,0,0,0,0,0
339,339,1,1,1,1.0852,-26.428,0.1674,0.0151,0,0,0,0,0,0,0,0,0
340,340,1,1,1,1.0605,-37.327,0.0732,0.004,0,0,0,0,0,0,0,0,0
341,341,1,1,1,1.0605,-37.32,0.0314,0.001,0,0,0,0,0,0,0,0,0
342,342,1,1,1,1.1083,-21.819,0.0908,0.0211,0,0,0,0,0,0,0,0,0
343,343,1,1,1,1.1083,-21.813,0.0908,0.0211,0,0,0,0,0,0,0,0,0
344,344,1,1,1,1.0968,-23.951,0.003,0,0,0,0,0,0,0,0,0,0
345,345,1,1,1,1.1165,-21.302,0.0081,0.002,0,0,0,0,0,0,0,0,0
346,346,1,1,1,1.1086,-22.321,0,0,0,0,0,0,0,0,0,0,0
347,347,1,1,1,1.109,-8.5483,0.1169,0.0563,0,0,0,0,0,0,0,0,0
348,348,1,1,1,1.1113,-9.1107,0.0782,0.0372,0,0,0,0,0,0,0,0,0
349,349,1,1,1,1.0795,-10.224,0.0488,0.003,0,0,0,0,0,0,0,0,0
350,350,1,1,1,1.0796,-10.231,0.0386,0.006,0,0,0,0,0,0,0,0,0
351,351,1,1,1,1.1014,-26.324,0.0366,0.005,0,0,0,0,0,0,0,0,0
352,352,1,1,1,1.0976,-28.463,0.0942,0.005,0,0,0,0,0,0,0,0,0
353,353,1,1,1,1.1084,-22.115,0.1117,0.0201,0,0,0,0,0,0,0,0,0
354,354,1,1,1,1.0885,-22.363,0.132,0.0201,0,0,0,0,0,0,0,0,0
355,355,1,1,1,1.0744,-2.811,0.2387,0.1407,0,0,0,0,0,0,0,0,0
356,356,1,1,1,1.0743,-2.8003,0.1036,0.0502,0,0,0,0,0,0,0,0,0
357,357,1,1,1,1.0885,-0.66352,0.0202,0.004,0,0,0,0,0,0,0,0,0
358,358,1,1,1,1.0872,-0.85789,0,0,0,0,0,0,0,0,0,0,0
359,359,1,1,1,1.1091,-8.5841,0.1382,0.0492,0,0,0,0,0,0,0,0,0
360,360,1,1,1,1.0992,-23.257,0.0305,0.01,0,0,0,0,0,0,0,0,0
361,361,1,1,1,1.0911,-10.56,0.1402,0.0181,0,0,0,0,0,0,0,0,0
362,362,1,1,1,1.0928,-31.551,0,0,0,0,0,0,0,0,0,0,0
363,363,1,1,1,1.0929,-31.573,0.1151,0.002,0,0,0,0,0,0,0,0,0
364,364,1,1,1,1.0988,-27.686,0.0471,0,0,0,0,0,0,0,0,0,0
365,365,1,1,1,1.0928,-24.674,0.0497,0.0131,0,0,0,0,0,0,0,0,0
366,366,1,1,1,1.095,-14.73,0.0556,0.002,0,0,0,0,0,0,0,0,0
367,367,1,1,1,1.0901,-22.186,0.2436,0.0703,0,0,0,0,0,0,0,0,0
368,368,1,1,1,1.118,-21.367,0.1523,0.0161,0,0,0,0,0,0,0,0,0
369,369,1,1,1,1.1111,-8.517,0.1189,0.0382,0,0,0,0,0,0,0,0,0
370,370,1,1,1,1.0628,-25.768,0.065,0.0121,0,0,0,0,0,0,0,0,0
371,371,1,1,1,1.1004,-25.138,0.0819,0.001,0,0,0,0,0,0,0,0,0
372,372,1,1,1,1.0953,-14.626,0.1627,0.005,0,0,0,0,0,0,0,0,0
373,373,1,1,1,1.0948,-9.2274,0.0569,0.005,0,0,0,0,0,0,0,0,0
374,374,1,1,1,1.1135,-8.8955,0.0975,0.0352,0,0,0,0,0,0,0,0,0
375,375,1,1,1,1.1183,-10.429,0.1809,0.0653,0,0,0,0,0,0,0,0,0
376,376,1,1,2,1.1019,-26.418,0.1674,0,0.066,0.05,0,0,0.05,0,0,0,0
377,377,1,1,1,1.1088,-9.3716,0.0569,0.005,0,0,0,0,0,0,0,0,0
378,378,1,1,1,1.0857,-5.2696,0,0,0,0,0,0,0,0,0,0,0
379,379,1,1,2,1.1113,-8.5042,0.1902,0.0691,0.027,0.03,0,0,0.03,0,0,0,0
380,380,1,1,1,1.1111,-9.6757,0.1809,0.0593,0,0,0,0,0,0,0,0,0
381,381,1,1,1,1.1093,-8.493,0.2378,0.0774,0,0,0,0,0,0,0,0,0
382,382,1,1,1,1.1148,-8.8421,0.2581,0.0844,0,0,0,0,0,0,0,0,0
383,383,1,1,2,1.1105,-8.6426,0.4945,0.1899,0.87,0.2,0,0,0.2,0,0,0,0
384,384,1,1,2,1.1174,-8.6734,0.3041,0.1276,1.1,0.3,0,0,0.3,0,0,0,0
385,385,1,1,2,1.1175,-9.6634,0.3041,0.1276,0.95,0.1222,0,0,0.3,0,0,0,0
386,386,1,1,1,1.114,-8.8764,0,0,0,0,0,0,0,0,0,0,0
387,387,1,1,2,1.1113,-8.3358,0.325,0.1427,1.5,0.4,0,0,0.4,0,0,0,0
388,388,1,1,2,1.1139,-8.8673,0.1389,0.0613,0.6,0.4,0,0,0.4,0,0,0,0
389,389,1,1,1,1.1028,-13.23,0.0657,0.01,0,0,0,0,0,0,0,0,0
390,390,1,1,1,1.1028,-13.247,0.0849,0.009,0,0,0,0,0,0,0,0,0
391,391,1,1,1,1.0927,-25.981,0.0209,0,0,0,0,0,0,0,0,0,0
392,392,1,1,1,1.0936,-25.562,0.0467,0,0,0,0,0,0,0,0,0,0
393,393,1,1,1,1.0964,-25.112,0.1259,0.0241,0,0,0,0,0,0,0,0,0
394,394,1,1,1,1.0938,-25.555,0.1553,0.0402,0,0,0,0,0,0,0,0,0
395,395,1,1,1,1.0938,-25.541,0,0,0,0,0,0,0,0,0,0,0
396,396,1,1,1,1.1081,-21.447,0.0914,0.0241,0,0,0,0,0,0,0,0,0
397,397,1,1,1,1.1081,-21.434,0.0751,0.0191,0,0,0,0,0,0,0,0,0
398,398,1,1,1,1.1094,-8.5235,0.1423,0.0462,0,0,0,0,0,0,0,0,0
399,399,1,1,2,1.108,-8.6118,0.2113,0.0683,0.0275,0.03,0,0,0.03,0,0,0,0
400,400,1,1,1,1.0963,-28.841,0.1779,0.01,0,0,0,0,0,0,0,0,0
401,401,1,1,1,1.1124,-8.9015,0.2601,0.0934,0,0,0,0,0,0,0,0,0
402,402,1,1,1,1.1089,-8.758,0.1738,0.0623,0,0,0,0,0,0,0,0,0
403,403,1,1,1,1.1102,-8.7993,0.0742,0.0271,0,0,0,0,0,0,0,0,0
404,404,1,1,1,1.0978,-28.554,0.1046,0,0,0,0,0,0,0,0,0,0
405,405,1,1,1,1.0977,-28.578,0.0523,0,0,0,0,0,0,0,0,0,0
406,406,1,1,1,1.0991,-24.977,0.1066,0.01,0,0,0,0,0,0,0,0,0
407,407,1,1,1,1.0991,-24.988,0.0812,0.01,0,0,0,0,0,0,0,0,0
408,408,1,1,1,1.1104,-8.7771,0.1788,0.0583,0,0,0,0,0,0,0,0,0
409,409,1,1,1,1.1004,-9.5776,0.0934,0.0181,0,0,0,0,0,0,0,0,0
410,410,1,1,1,1.0996,-9.6647,0.0518,0.004,0,0,0,0,0,0,0,0,0
411,411,1,1,1,1.105,-8.8364,0.5192,0.1688,0,0,0,0,0,0,0,0,0
412,412,1,1,1,1.0738,-20.213,0.1198,0.0241,0,0,0,0,0,0,0,0,0
413,413,1,1,1,1.0738,-20.227,0.0883,0.0231,0,0,0,0,0,0,0,0,0
414,414,1,1,1,1.0972,-25.117,0.0234,0.009,0,0,0,0,0,0,0,0,0
415,415,1,1,1,1.0972,-25.116,0.1066,0.0201,0,0,0,0,0,0,0,0,0
416,416,1,1,1,1.1032,-9.9798,0,0,0,0,0,0,0,0,0,0,0
417,417,1,1,1,1.0781,-32.051,0.096,0.008,0,0,0,0,0,0,0,0,0
418,418,1,1,1,1.1102,-9.5753,0.1758,0.0573,0,0,0,0,0,0,0,0,0
419,419,1,1,1,1.0735,-29.474,0.0609,0.0261,0,0,0,0,0,0,0,0,0
420,420,1,1,1,1.0735,-29.476,0.069,0.0201,0,0,0,0,0,0,0,0,0
421,421,1,1,1,1.1165,-21.281,0.2069,0.0623,0,0,0,0,0,0,0,0,0
422,422,1,1,1,1.1016,-22.337,0.2069,0.0623,0,0,0,0,0,0,0,0,0
423,423,1,1,1,1.0964,-25.557,0.0523,0,0,0,0,0,0,0,0,0,0
424,424,1,1,1,1.0755,-24.201,0.0122,0.002,0,0,0,0,0,0,0,0,0
425,425,1,1,1,1.1164,-21.459,0,0,0,0,0,0,0,0,0,0,0
426,426,1,1,1,1.1074,-20.68,0,0,0,0,0,0,0,0,0,0,0
427,427,1,1,1,1.115,-21.776,0,0,0,0,0,0,0,0,0,0.45,0
428,428,1,1,1,0.99609,-17.614,0,0,0,0,0,0,0,0,0,0,0
429,429,1,1,1,1.0498,-18.382,0.203,0.0402,0,0,0,0,0,0,0,0,0
430,430,1,1,1,1.0867,-22.496,0.2233,0.0402,0,0,0,0,0,0,0,0,0
431,431,1,1,1,1.1166,-21.463,0,0,0,0,0,0,0,0,0,0,0
432,432,1,1,1,1.0676,-37.493,0.0628,0.005,0,0,0,0,0,0,0,0,0
433,433,1,1,2,1.0995,-26.579,0.1208,0.0362,0.0165,0.01,0,0,0.01,0,0,0,0
434,434,1,1,1,1.0723,-31.515,0.1516,0.008,0,0,0,0,0,0,0,0,0
435,435,1,1,1,1.1115,-8.4896,0.1951,0.0633,0,0,0,0,0,0,0,0,0
436,436,1,1,1,1.1081,-22.007,0.1554,0.0261,0,0,0,0,0,0,0,0,0
437,437,1,1,1,1.1097,-21.038,0,0,0,0,0,0,0,0,0,0,0
438,438,1,1,1,1.0926,-28.964,0.0785,0.005,0,0,0,0,0,0,0,0,0
439,439,1,1,1,1.1117,-21.849,0.0353,0.0111,0,0,0,0,0,0,0,0,0
440,440,1,1,1,1.1121,-21.474,0,0,0,0,0,0,0,0,0,0,0
441,441,1,1,1,1.1121,-21.468,0,0,0,0,0,0,0,0,0,0,0
442,442,1,1,1,0.99214,-22.582,0,0,0,0,0,0,0,0,0,0.15,0
443,443,1,1,1,0.99431,-22.237,0,0,0,0,0,0,0,0,0,0.15,0
444,444,1,1,1,1.071,-24.709,0.1066,0.0301,0,0,0,0,0,0,0,0,0
445,445,1,1,1,1.0965,-24.212,0.064,0.008,0,0,0,0,0,0,0,0,0
446,446,1,1,1,1.0965,-24.206,0.0355,0.005,0,0,0,0,0,0,0,0,0
447,447,1,1,1,1.1183,-22.749,0.0596,0.009,0,0,0,0,0,0,0,0,0
448,448,1,1,1,1.1184,-22.753,0.0617,0.009,0,0,0,0,0,0,0,0,0
449,449,1,1,1,1.1135,-20.587,0,0,0,0,0,0,0,0,0,0,0
450,450,1,1,1,1.1135,-20.515,0,0,0,0,0,0,0,0,0,0,0
451,451,1,1,1,1.1135,-20.562,0,0,0,0,0,0,0,0,0,0,0
452,452,1,1,1,0.9815,-21.301,0,0,0,0,0,0,0,0,0,0,0
453,453,1,1,1,1.0749,-13.558,0.063,0.0131,0,0,0,0,0,0,0,0,0
454,454,1,1,1,1.1132,-26.544,0.0893,0.0151,0,0,0,0,0,0,0,0,0
455,455,1,1,2,1.1124,-21.255,0.4513,0.2181,0.515,0.0822,0,0,0.57,-0.22,0,0,0
456,456,1,1,2,1.1189,-21.84,0.325,0.1568,0.55,0.0837,0,0,0.57,-0.22,0,0,0
457,457,1,1,2,1.1171,-19.872,0.9417,0.5355,1.32,0.3213,0,0,1.28,-0.5,0,0,0
458,458,1,1,2,1.1149,-20.451,0.779,0.4562,1.1,0.1712,0,0,1.14,-0.44,0,0,0
459,459,1,1,1,1.1132,-23.977,0,0,0,0,0,0,0,0,0,0,0
460,460,1,1,1,1.1131,-24.011,0,0,0,0,0,0,0,0,0,0,0
461,461,1,1,1,1.0895,-26.802,0.1041,0.003,0,0,0,0,0,0,0,0,0
462,462,1,1,1,1.0831,-28.245,0.1425,0.0121,0,0,0,0,0,0,0,0,0
463,463,1,1,1,1.0831,-28.261,0.0617,0.003,0,0,0,0,0,0,0,0,0
464,464,1,1,1,1.0779,-33.591,0.0366,0.003,0,0,0,0,0,0,0,0,0
465,465,1,1,1,1.0948,-29.293,0,0,0,0,0,0,0,0,0,0,0
466,466,1,1,1,1.0907,-25.816,0.1167,0.0201,0,0,0,0,0,0,0,0,0
467,467,1,1,1,1.0907,-25.817,0.1117,0.0251,0,0,0,0,0,0,0,0,0
468,468,1,1,1,1.0882,-10.9,0.066,0.0111,0,0,0,0,0,0,0,0,0
469,469,1,1,1,1.1035,-10.761,0.0477,0.0111,0,0,0,0,0,0,0,0,0
470,470,1,1,1,1.0766,-35.668,0.157,0.01,0,0,0,0,0,0,0,0,0
471,471,1,1,1,1.0742,-31.15,0.099,0.005,0,0,0,0,0,0,0,0,0
472,472,1,1,1,1.0748,-13.012,0.0721,0.009,0,0,0,0,0,0,0,0,0
473,473,1,1,1,1.0749,-13.031,0.0782,0.0141,0,0,0,0,0,0,0,0,0
474,474,1,1,1,1.0916,-25.846,0.0761,0.0251,0,0,0,0,0,0,0,0,0
475,475,1,1,1,1.1145,-26.072,0.1563,0.0362,0,0,0,0,0,0,0,0,0
476,476,1,1,1,1.1156,-26.157,0.1178,0.0261,0,0,0,0,0,0,0,0,0
477,477,1,1,1,1.078,-29.442,0.2507,0.0744,0,0,0,0,0,0,0,0,0
478,478,1,1,2,1.1187,-25.864,-0.0773,0.18,1.32,0.7963,0,0,1.49,-0.47,0,0,0
479,479,1,1,2,1.1049,-27.899,0.1361,0.1134,0.1,0.12,0,0,0.12,0,0,0,0
480,480,1,1,1,1.0924,-30.232,0.0262,0.002,0,0,0,0,0,0,0,0,0
481,481,1,1,1,1.1093,-22.025,0.1868,0.0563,0,0,0,0,0,0,0,0,0
482,482,1,1,2,1.1062,-12.322,0.2256,0.0733,0.044,0.02,0,0,0.02,0,0,0,0
483,483,1,1,1,1.1099,-22.21,0.1827,0.0563,0,0,0,0,0,0,0,0,0
484,484,1,1,1,1.1131,-8.352,0.125,0.0522,0,0,0,0,0,0,0,0,0
485,485,1,1,1,1.1118,-8.4225,0.0539,0.0221,0,0,0,0,0,0,0,0,0
486,486,1,1,1,1.0838,-2.761,0,0,0,0,0,0,0,0,0,0,0
487,487,1,1,1,1.0871,-0.85675,0,0,0,0,0,0,0,0,0,0,0
488,488,1,1,1,1.1162,-21.617,0.0445,0.002,0,0,0,0,0,0,0,0,0
489,489,1,1,1,1.0956,-28.081,0.0284,0.01,0,0,0,0,0,0,0,0,0
490,490,1,1,1,1.1023,-11.758,0.0721,0.01,0,0,0,0,0,0,0,0,0
491,491,1,1,1,1.12,-22.701,0.0859,0.008,0,0,0,0,0,0,0,0,0
492,492,1,1,1,1.12,-21.036,0.0536,0.002,0,0,0,0,0,0,0,0,0
493,493,1,1,1,1.1153,-21.419,0,0,0,0,0,0,0,0,0,0,0
494,494,1,1,1,1.1151,-23.358,0,0,0,0,0,0,0,0,0,0,0
495,495,1,1,1,1.0928,-24.169,0.0555,0.0121,0,0,0,0,0,0,0,0,0
496,496,1,1,1,1.0929,-24.188,0.0555,0.0121,0,0,0,0,0,0,0,0,0
497,497,1,1,1,1.0772,-13.698,0.0498,0.006,0,0,0,0,0,0,0,0,0
498,498,1,1,1,1.1185,-21.398,0.1624,0.0402,0,0,0,0,0,0,0,0,0
499,499,1,1,1,1.1142,-20.69,0.3878,0.0804,0,0,0,0,0,0,0,0,0
500,500,1,1,2,1.0931,-5.4416,0.1219,0.0131,0.0034,0.002,0,0,0.002,0,0,0,0
501,501,1,1,1,1.0974,-3.7662,0.1036,0.0111,0,0,0,0,0,0,0,0,0
502,502,1,1,1,1.0843,-33.009,0.1413,0,0,0,0,0,0,0,0,0,0
503,503,1,1,1,1.0916,-5.2432,0.1239,0.0151,0,0,0,0,0,0,0,0,0
504,504,1,1,1,1.1187,-22.787,0.1526,0.01,0,0,0,0,0,0,0,0,0
505,505,1,1,1,1.0671,-17.144,0.1289,0.0221,0,0,0,0,0,0,0,0,0
506,506,1,1,1,1.115,-23.357,0.0303,0.003,0,0,0,0,0,0,0,0,0
507,507,1,1,1,1.115,-23.371,0,0,0,0,0,0,0,0,0,0,0
508,508,1,1,1,1.0858,-28.259,0.0419,0,0,0,0,0,0,0,0,0,0
509,509,1,1,1,1.12,-20.582,0,0,0,0,0,0,0,0,0,0,0
510,510,1,1,1,1.1191,-22.452,0,0,0,0,0,0,0,0,0,0,0
511,511,1,1,1,0.99141,-18.549,0,0,0,0,0,0,0,0,0,0,0
512,512,1,1,1,1.094,-3.5955,0.2529,0.0322,0,0,0,0,0,0,0,0,0
513,513,1,1,1,1.0907,-25.857,0.0721,0.0161,0,0,0,0,0,0,0,0,0
514,514,1,1,1,1.1193,-22.752,0.091,0.01,0,0,0,0,0,0,0,0,0
515,515,1,1,1,1.0961,-24.771,0.1122,0.007,0,0,0,0,0,0,0,0,0
516,516,1,1,1,1.0961,-24.759,0.1102,0.0111,0,0,0,0,0,0,0,0,0
517,517,1,1,1,1.1029,-11.718,0.0711,0.01,0,0,0,0,0,0,0,0,0
518,518,1,1,1,1.1121,-26.161,0.0944,0.0502,0,0,0,0,0,0,0,0,0
519,519,1,1,1,1.1043,-22.406,0.2119,0.0693,0,0,0,0,0,0,0,0,0
520,520,1,1,1,1.1043,-22.418,0.2119,0.0693,0,0,0,0,0,0,0,0,0
521,521,1,1,1,1.0984,-23.378,0.1624,0.0201,0,0,0,0,0,0,0,0,0
522,522,1,1,2,1.1012,-22.825,0.0914,0.0201,0.066,0.04,0,0,0.04,0,0,0,0
523,523,1,1,1,1.0834,-29.188,0.1868,0.0362,0,0,0,0,0,0,0,0,0
524,524,1,1,1,1.0956,-26.557,0.1203,0.006,0,0,0,0,0,0,0,0,0
525,525,1,1,1,1.0769,-24.068,0.2274,0.0462,0,0,0,0,0,0,0,0,0
526,526,1,1,1,1.1034,-22.437,0.1584,0.0402,0,0,0,0,0,0,0,0,0
527,527,1,1,2,1.1108,-8.5692,0.1575,0.0563,0.0341,0.03,0,0,0.03,0,0,0,0
528,528,1,1,1,1.1108,-8.5692,0,0,0,0,0,0,0,0,0,0,0
529,529,1,1,1,1.059,-3.8417,0.1239,0.0141,0,0,0,0,0,0,0,0,0
530,530,1,1,1,1.1171,-23.068,0.0778,0.001,0,0,0,0,0,0,0,0,0
531,531,1,1,1,1.0847,-12.973,0.1645,0.0161,0,0,0,0,0,0,0,0,0
532,532,1,1,2,1.1016,-24.88,0.1384,0.0412,0.195,0.1377,0,0,0.141,0.114,0,0,0
533,533,1,1,1,1.1015,-24.86,0.1193,0.0362,0,0,0,0,0,0,0,0,0
534,534,1,1,1,1.1133,-8.9021,0.0945,0.0311,0,0,0,0,0,0,0,0,0
535,535,1,1,1,1.0598,-25.242,0.0609,0.0322,0,0,0,0,0,0,0,0,0
536,536,1,1,1,1.0724,-29.778,0.0711,0.0231,0,0,0,0,0,0,0,0,0
537,537,1,1,1,1.0598,-3.7958,0.1087,0.0261,0,0,0,0,0,0,0,0,0
538,538,1,1,1,1.0598,-3.8005,0.1137,0.0281,0,0,0,0,0,0,0,0,0
539,539,1,1,1,1.0966,-7.7072,0,0,0,0,0,0,0,0,0,0,0
540,540,1,1,1,1.0599,-37.339,0.1308,0,0,0,0,0,0,0,0,0,0
541,541,1,1,1,1.0862,-0.67589,0.0416,0.01,0,0,0,0,0,0,0,0,0
542,542,1,1,1,1.0861,-0.68928,0.0366,0.008,0,0,0,0,0,0,0,0,0
543,543,1,1,2,1.0608,-3.7146,0.0487,0.01,0.0297,0.02,0,0,0.02,0,0,0,0
544,544,1,1,1,1.086,-5.2078,0.0518,0.01,0,0,0,0,0,0,0,0,0
545,545,1,1,1,1.1106,-8.5832,0.0914,0.0332,0,0,0,0,0,0,0,0,0
546,546,1,1,1,1.1104,-9.3427,0.1951,0.0633,0,0,0,0,0,0,0,0,0
547,547,1,1,1,1.0963,-7.5096,0.0894,0.01,0,0,0,0,0,0,0,0,0
548,548,1,1,1,1.0855,-14.147,0.0894,0.01,0,0,0,0,0,0,0,0,0
549,549,1,1,1,1.0612,-25.982,0.0081,0.003,0,0,0,0,0,0,0,0,0
550,550,1,1,1,1.0961,-10.677,0.0721,0.01,0,0,0,0,0,0,0,0,0
551,551,1,1,1,1.0595,-26.246,0.0812,0.0131,0,0,0,0,0,0,0,0,0
552,552,1,1,1,1.0594,-26.22,0.0873,0.0131,0,0,0,0,0,0,0,0,0
553,553,1,1,1,1.0599,-25.718,0.1218,0.0171,0,0,0,0,0,0,0,0,0
554,554,1,1,1,1.0616,-25.096,0.1106,0.0131,0,0,0,0,0,0,0,0,0
555,555,1,1,1,1.0616,-25.068,0.1167,0.0201,0,0,0,0,0,0,0,0,0
556,556,1,1,1,1.0577,-37.644,0.0576,0,0,0,0,0,0,0,0,0,0
557,557,1,1,1,1.0942,-26.133,0.0771,0.0161,0,0,0,0,0,0,0,0,0
558,558,1,1,1,1.1123,-21.9,0.3675,0.0844,0,0,0,0,0,0,0,0,0
559,559,1,1,1,1.102,-5.8984,0.0223,0.005,0,0,0,0,0,0,0,0,0
560,560,1,1,1,1.0641,-13.905,0.1706,0.006,0,0,0,0,0,0,0,0,0
561,561,1,1,1,1.0641,-13.917,0.1137,0.008,0,0,0,0,0,0,0,0,0
562,562,1,1,1,1.0748,-30.249,0.0942,0.005,0,0,0,0,0,0,0,0,0
563,563,1,1,1,1.0749,-30.269,0.0732,0.005,0,0,0,0,0,0,0,0,0
564,564,1,1,1,1.1051,-20.999,0.1949,0.0472,0,0,0,0,0,0,0,0,0
565,565,1,1,1,1.1007,-25.187,0.1011,0.0141,0,0,0,0,0,0,0,0,0
566,566,1,1,1,1.0941,-14.795,0.1213,0.006,0,0,0,0,0,0,0,0,0
567,567,1,1,1,1.0537,-27.669,0.1884,0.0201,0,0,0,0,0,0,0,0,0
568,568,1,1,1,1.0665,-25.291,0,0,0,0,0,0,0,0,0,0,0
569,569,1,1,1,1.1103,-14.343,0.137,0.0452,0,0,0,0,0,0,0,0,0
570,570,1,1,1,1.1199,-23.425,0.1869,0.0352,0,0,0,0,0,0,0,0,0
571,571,1,1,1,1.12,-23.406,0.1137,0.0181,0,0,0,0,0,0,0,0,0
572,572,1,1,2,1.0537,-28.236,0.1015,0.0201,0,0,0,0,0.02,0,0,0,0
573,573,1,1,1,1.0537,-28.248,0.1046,0.0251,0,0,0,0,0,0,0,0,0
574,574,1,1,1,1.0811,-10.524,0.2336,0.0352,0,0,0,0,0,0,0,0,0
575,575,1,1,1,1.1025,-23.924,0.1132,0.004,0,0,0,0,0,0,0,0,0
576,576,1,1,1,1.111,-8.7195,0.1362,0.0442,0,0,0,0,0,0,0,0,0
577,577,1,1,1,1.0876,-17.867,0,0,0,0,0,0,0,0,0,0,0
578,578,1,1,1,1.0876,-17.888,0.0883,0.0131,0,0,0,0,0,0,0,0,0
579,579,1,1,1,1.105,-9.7876,0.0864,0.0281,0,0,0,0,0,0,0,0,0
580,580,1,1,1,1.1078,-22.894,0.0515,0.005,0,0,0,0,0,0,0,0,0
581,581,1,1,1,1.0934,-4.295,0.0345,0.005,0,0,0,0,0,0,0,0,0
582,582,1,1,1,1.0666,-35.702,0,0,0,0,0,0,0,0,0,0,0
583,583,1,1,1,1.0666,-35.688,0,0,0,0,0,0,0,0,0,0,0
584,584,1,1,1,1.0603,-37.105,0.2093,0.0151,0,0,0,0,0,0,0,0,0
585,585,1,1,1,1.0498,-18.44,0.0142,0,0,0,0,0,0,0,0,0,0
586,586,1,1,1,1.0957,-21.679,0.0081,0.002,0,0,0,0,0,0,0,0,0
587,587,1,1,1,1.0922,-34.111,0.157,0.01,0,0,0,0,0,0,0,0,0
588,588,1,1,1,1.1163,-22.704,0.0596,0.003,0,0,0,0,0,0,0,0,0
589,589,1,1,1,1.0794,-13.634,0.0406,0.01,0,0,0,0,0,0,0,0,0
590,590,1,1,1,1.102,-22.825,0.1979,0.0603,0,0,0,0,0,0,0,0,0
591,591,1,1,1,1.1179,-10.06,0.2063,0.0673,0,0,0,0,0,0,0,0,0
592,592,1,1,1,1.1103,-23.89,0.065,0.0111,0,0,0,0,0,0,0,0,0
593,593,1,1,1,1.1104,-23.88,0.065,0.0111,0,0,0,0,0,0,0,0,0
594,594,1,1,1,1.0781,-31.648,0.0515,0.004,0,0,0,0,0,0,0,0,0
595,595,1,1,1,1.0469,-25.882,0.066,0.01,0,0,0,0,0,0,0,0,0
596,596,1,1,1,1.0468,-25.889,0.07,0.01,0,0,0,0,0,0,0,0,0
