ap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt
967,78,1,1,1,0,0.00163,0.06783,0,0,0,0,0,0,1.0056,0,0,0,0,0,0
966,79,1,1,1,0,0.00143,0.06831,0,0,0,0,0,0,1.0014,0,0,0,0,0,0
976,80,1,1,1,0,0.00139,0.0608,0,0,0,0,0,0,1.051,0,0,0,0,0,0
977,81,1,1,1,0,0.0014,0.06235,0,0,0,0,0,0,1.051,0,0,0,0,0,0
1008,82,1,1,1,0,0.00163,0.06754,0,0,0,0,0,0,1.0163,0,0,0,0,0,0
1042,84,1,1,1,0,0.00161,0.06762,0,0,0,0,0,0,1.027,0,0,0,0,0,0
1065,85,1,1,1,0,0.00119,0.06565,-0.003,0,0,0,0,0,1.0299,0,0,0,0,0,0
1094,88,1,1,1,0,0.00141,0.07036,-0.00319,0,0,0,0,0,1.0119,0,0,0,0,0,0
1111,90,1,1,1,0,0.00287,0.10711,-0.00242,0,0,0,0,0,1.0097,0,0,0,0,0,0
1112,91,1,1,1,0,0.0014,0.06927,-0.00532,0,0,0,0,0,0.99664,0,0,0,0,0,0
1214,98,1,1,1,0,0.00155,0.06268,-0.00992,0,0,0,0,0,1.0342,0,0,0,0,0,0
1215,98,1,1,1,0,0.00155,0.06288,-0.00992,0,0,0,0,0,1.0362,0,0,0,0,0,0
1307,100,1,1,1,0,0.0016,0.06694,-0.0031,0,0,0,0,0,1.0629,0,0,0,0,0,0
1308,100,1,1,1,0,0.00153,0.0666,-0.00319,0,0,0,0,0,1.0539,0,0,0,0,0,0
1331,101,1,1,1,0,0.00149,0.06756,-0.00252,0,0,0,0,0,0.99966,0,0,0,0,0,0
1330,102,1,1,1,0,0.00149,0.06544,-0.00252,0,0,0,0,0,1.0112,0,0,0,0,0,0
1408,105,1,1,1,0,0.00141,0.06975,-0.00232,0,0,0,0,0,1.019,0,0,0,0,0,0
1409,106,1,1,1,0,0.00157,0.0677,-0.00281,0,0,0,0,0,1.0434,0,0,0,0,0,0
1454,111,1,1,1,0,0.00154,0.06742,-0.00658,0,0,0,0,0,1.0283,0,0,0,0,0,0
1453,112,1,1,1,0,0.00143,0.06701,-0.0029,0,0,0,0,0,1.0155,0,0,0,0,0,0
1470,113,1,1,1,0,0.0014,0.06831,-0.00319,0,0,0,0,0,1.0475,0,0,0,0,0,0
1478,117,1,1,1,0,0.00162,0.06729,-0.00232,0,0,0,0,0,1.009,0,0,0,0,0,0
1477,118,1,1,1,0,0.00155,0.06701,-0.00319,0,0,0,0,0,1.0016,0,0,0,0,0,0
1511,119,1,1,1,0,0.00143,0.06968,-0.00223,0,0,0,0,0,1.1232,0,0,0,0,0,0
1510,120,1,1,1,0,0.00155,0.06763,-0.00319,0,0,0,0,0,1.0835,0,0,0,0,0,0
1513,121,1,1,1,0,0.00148,0.06688,-0.0029,0,0,0,0,0,1.0062,0,0,0,0,0,0
1590,122,1,1,1,0,0.00155,0.06851,-0.0029,0,0,0,0,0,1.0056,0,0,0,0,0,0
1578,123,1,1,1,0,0.00174,0.09356,-0.00339,0,0,0,0,0,0.98025,0,0,0,0,0,0
1580,124,1,1,1,0,0.00167,0.09275,-0.003,0,0,0,0,0,0.99243,0,0,0,0,0,0
1617,125,1,1,1,0,0.00144,0.06708,-0.00223,0,0,0,0,0,1.0371,0,0,0,0,0,0
1623,127,1,1,1,0,0.00148,0.06578,-0.00523,0,0,0,0,0,1.0621,0,0,0,0,0,0
1659,128,1,1,1,0,0.00152,0.06749,-0.00348,0,0,0,0,0,1.0592,0,0,0,0,0,0
1793,130,1,1,1,0,0.00143,0.06968,-0.0029,0,0,0,0,0,1.0467,0,0,0,0,0,0
1857,132,1,1,1,0,0.00156,0.06252,-0.00864,0,0,0,0,0,1.1024,0,0,0,0,0,0
1859,132,1,1,1,0,0.00156,0.06292,-0.00864,0,0,0,0,0,1.0663,0,0,0,0,0,0
1902,134,1,1,1,0,0.00142,0.06729,-0.00223,0,0,0,0,0,1.0056,0,0,0,0,0,0
1910,137,1,1,1,0,0.00153,0.06667,-0.00658,0,0,0,0,0,1.0363,0,0,0,0,0,0
2014,138,1,1,1,0,0.00136,0.05992,-0.01504,0,0,0,0,0,1.0985,0,0,0,0,0,0
2016,140,1,1,1,0,0.00139,0.0612,-0.00992,0,0,0,0,0,1.0498,0,0,0,0,0,0
2017,141,1,1,1,0,0.00156,0.06244,-0.00992,0,0,0,0,0,1.0741,0,0,0,0,0,0
2044,142,1,1,1,0,0.00155,0.06701,-0.003,0,0,0,0,0,1.0652,0,0,0,0,0,0
2043,143,1,1,1,0,0.00121,0.06831,-0.003,0,0,0,0,0,1.0564,0,0,0,0,0,0
2064,144,1,1,1,0,0.00139,0.06852,-0.00232,0,0,0,0,0,1.0062,0,0,0,0,0,0
2063,145,1,1,1,0,0.00154,0.06811,-0.0029,0,0,0,0,0,1.0056,0,0,0,0,0,0
2084,148,1,1,1,0,0.00119,0.06571,-0.00378,0,0,0,0,0,1.038,0,0,0,0,0,0
2085,149,1,1,1,0,0.00143,0.06551,-0.0029,0,0,0,0,0,1.0174,0,0,0,0,0,0
2153,154,1,1,1,0,0.00165,0.0625,0,0,0,0,0,0,1.033,0,0,0,0,0,0
2173,157,1,1,1,0,0.00145,0.06818,0,0,0,0,0,0,1.016,0,0,0,0,0,0
2174,156,1,1,1,0,0.00165,0.06818,0,0,0,0,0,0,1.0204,0,0,0,0,0,0
2178,158,1,1,1,0,0.00145,0.06818,0,0,0,0,0,0,1.0259,0,0,0,0,0,0
2199,159,1,1,1,0,0.00151,0.06688,0,0,0,0,0,0,1.0067,0,0,0,0,0,0
2201,161,1,1,1,0,0.00153,0.06206,0,0,0,0,0,0,1.0845,0,0,0,0,0,0
2202,162,1,1,1,0,0.00152,0.06206,0,0,0,0,0,0,1.0845,0,0,0,0,0,0
2207,163,1,1,1,0,0.00118,0.06517,0,0,0,0,0,0,1.0646,0,0,0,0,0,0
2233,164,1,1,1,0,0.00151,0.06688,0,0,0,0,0,0,1.0268,0,0,0,0,0,0
2239,166,1,1,1,0,0.00161,0.06653,0,0,0,0,0,0,1.0013,0,0,0,0,0,0
2240,166,1,1,1,0,0.00161,0.06653,0,0,0,0,0,0,1.0038,0,0,0,0,0,0
2304,168,1,1,1,0,0.00145,0.06818,0,0,0,0,0,0,1.0479,0,0,0,0,0,0
2305,168,1,1,1,0,0.00145,0.06818,0,0,0,0,0,0,1.0268,0,0,0,0,0,0
2321,169,1,1,1,0,0.00165,0.06851,0,0,0,0,0,0,1.0162,0,0,0,0,0,0
2320,170,1,1,1,0,0.00165,0.06851,0,0,0,0,0,0,1.033,0,0,0,0,0,0
2319,171,1,1,1,0,0.00498,0.16449,0,0,0,0,0,0,1.0083,0,0,0,0,0,0
2322,171,1,1,1,0,0.00191,0.00254,0,0,0,0,0,0,0.98083,0,0,0,0,0,0
2332,173,1,1,1,0,0.00163,0.06136,0.00416,0,0,0,0,0,1.0123,0,0,0,0,0,0
2377,176,1,1,1,0,0.00165,0.0593,0,0,0,0,0,0,1.1009,0,0,0,0,0,0
2386,178,1,1,1,0,0.00118,0.06517,0,0,0,0,0,0,1.0436,0,0,0,0,0,0
2387,179,1,1,1,0,0.00123,0.06619,0,0,0,0,0,0,1.0458,0,0,0,0,0,0
2403,181,1,1,1,0,0.00165,0.09277,0,0,0,0,0,0,1.012,0,0,0,0,0,0
2404,182,1,1,1,0,0.00165,0.06694,0,0,0,0,0,0,1.0096,0,0,0,0,0,0
2411,185,1,1,1,0,0.00029,0.06136,0.00416,0,0,0,0,0,1.0162,0,0,0,0,0,0
2412,185,1,1,1,0,0.00165,0.0686,0,0,0,0,0,0,1.0162,0,0,0,0,0,0
2443,188,1,1,1,0,0.00032,0.00215,0,0,0,0,0,0,1.0998,0,0,0,0,0,0
2445,188,1,1,1,0,-0.00023,0.09951,0,0,0,0,0,0,0.96037,0,0,0,0,0,0
2448,190,1,1,1,0,0.00101,0.06188,0,0,0,0,0,0,1.0998,0,0,0,0,0,0
2447,189,1,1,1,0,0.00138,0.05931,0,0,0,0,0,0,1.0845,0,0,0,0,0,0
2449,191,1,1,1,0,0.00163,0.07033,0,0,0,0,0,0,1.0479,0,0,0,0,0,0
2468,194,1,1,1,0,0.00165,0.0593,0,0,0,0,0,0,1.0797,0,0,0,0,0,0
2469,195,1,1,1,0,0.00165,0.0593,0,0,0,0,0,0,1.0903,0,0,0,0,0,0
2470,196,1,1,1,0,0.00281,0.10601,0,0,0,0,0,0,0.98445,0,0,0,0,0,0
2471,197,1,1,1,0,0.00281,0.10601,0,0,0,0,0,0,0.98445,0,0,0,0,0,0
2473,199,1,1,1,0,0.00165,0.0593,0,0,0,0,0,0,1.0646,0,0,0,0,0,0
2472,200,1,1,1,0,0.00101,0.06188,-0.01984,0,0,0,0,0,1.1152,0,0,0,0,0,0
2473,200,1,1,1,0,0.00153,0.06206,0,0,0,0,0,0,1.118,0,0,0,0,0,0
2486,202,1,1,1,0,0.00165,0.06653,0,0,0,0,0,0,1.0511,0,0,0,0,0,0
2487,203,1,1,1,0,0.00165,0.06775,0,0,0,0,0,0,1.0691,0,0,0,0,0,0
2492,204,1,1,1,0,0.00162,0.06763,0,0,0,0,0,0,1.1067,0,0,0,0,0,0
2556,205,1,1,1,0,0.00165,0.06818,0,0,0,0,0,0,1.022,0,0,0,0,0,0
2557,206,1,1,1,0,0.00165,0.06818,0,0,0,0,0,0,1.0302,0,0,0,0,0,0
2668,207,1,1,1,0,0.00165,0.06632,0,0,0,0,0,0,1.0387,0,0,0,0,0,0
2691,209,1,1,1,0,0.00165,0.06632,0,0,0,0,0,0,1.0903,0,0,0,0,0,0
2690,210,1,1,1,0,0.00165,0.06632,0,0,0,0,0,0,1.0903,0,0,0,0,0,0
2712,211,1,1,1,0,0.00155,0.06585,0,0,0,0,0,0,1.0949,0,0,0,0,0,0
2737,214,1,1,1,0,0.00137,0.05968,0,0,0,0,0,0,1.051,0,0,0,0,0,0
2746,217,1,1,1,0,0.00044,0.00422,0,0,0,0,0,0,1.0677,0,0,0,0,0,0
2748,217,1,1,1,0,0.00496,0.06982,0,0,0,0,0,0,0.98438,0,0,0,0,0,0
2747,216,1,1,1,0,0.00129,0.06437,0,0,0,0,0,0,1.0845,0,0,0,0,0,0
2751,218,1,1,1,0,0.00015,0.06524,0,0,0,0,0,0,1.0828,0,0,0,0,0,0
2752,219,1,1,1,0,0.00027,0.06715,0,0,0,0,0,0,1.102,0,0,0,0,0,0
2769,220,1,1,1,0,0.00163,0.06671,0,0,0,0,0,0,1.0801,0,0,0,0,0,0
2771,221,1,1,1,0,0.00163,0.06671,0,0,0,0,0,0,1.0732,0,0,0,0,0,0
2770,224,1,1,1,0,0.00032,0.00435,0,0,0,0,0,0,1.0843,0,0,0,0,0,0
2772,224,1,1,1,0,-0.00022,0.1019,0,0,0,0,0,0,0.96037,0,0,0,0,0,0
227,225,1,1,1,0,0.00076,0.0789,0,0,0,0,0,0,0.9999,0,0,0,0,0,0
2779,227,1,1,1,0,0.00077,0.01223,0,0,0,0,0,0,1.0445,0,0,0,0,0,0
2781,227,1,1,1,0,-0.00017,0.16709,0,0,0,0,0,0,0.94157,0,0,0,0,0,0
2780,226,1,1,1,0,0.00159,0.06736,0,0,0,0,0,0,1.0699,0,0,0,0,0,0
2854,231,1,1,1,0,-0.00013,0.00407,0,0,0,0,0,0,1.0435,0,0,0,0,0,0
2856,231,1,1,1,0,0.00423,0.07177,0,0,0,0,0,0,0.96037,0,0,0,0,0,0
2857,232,1,1,1,0,0.00161,0.06756,0,0,0,0,0,0,1.0637,0,0,0,0,0,0
2858,233,1,1,1,0,0.00161,0.06756,0,0,0,0,0,0,1.0699,0,0,0,0,0,0
2927,234,1,1,1,0,0.00059,0.04206,0,0,0,0,0,0,1.0486,0,0,0,0,0,0
2948,237,1,1,1,0,0.00119,0.06565,0,0,0,0,0,0,1.0962,0,0,0,0,0,0
2947,236,1,1,1,0,0.00151,0.06633,0,0,0,0,0,0,1.1017,0,0,0,0,0,0
2968,238,1,1,1,0,0.00161,0.06736,0,0,0,0,0,0,1.0982,0,0,0,0,0,0
2968,239,1,1,1,0,0.00165,0.06671,0,0,0,0,0,0,1.0982,0,0,0,0,0,0
2989,240,1,1,1,0,0.00137,0.05969,0,0,0,0,0,0,1.0545,0,0,0,0,0,0
2990,240,1,1,1,0,0.00137,0.05969,0,0,0,0,0,0,1.0531,0,0,0,0,0,0
2994,242,1,1,1,0,0.00155,0.06798,0,0,0,0,0,0,1.0295,0,0,0,0,0,0
2995,243,1,1,1,0,0.00161,0.06775,0,0,0,0,0,0,1.033,0,0,0,0,0,0
2846,434,1,1,1,0,0.07545,0.13256,0.01257,0,0,0,0,0,0,0,0,0,0,0,0
2310,366,1,1,1,0,0.02372,0.06124,0.00624,0,0,0,0,0,0,0,0,0,0,0,0
2347,389,1,1,1,0,0.02471,0.06281,0.00641,0,0,0,0,0,0,0,0,0,0,0,0
2153,517,1,1,1,0,0.04207,0.1086,0.01107,0,0,0,0,0,0,0,0,0,0,0,0
2291,267,1,1,1,0,0.06182,0.10504,0.01014,0,0,0,0,0,0,0,0,0,0,0,0
2615,648,1,1,1,0,0.05926,0.10397,0.01048,0,0,0,0,0,0,0,0,0,0,0,0
1486,305,1,1,1,0,0.03306,0.08099,0.01007,0,0,0,0,0,0,0,0,0,0,0,0
1498,539,1,1,1,0,0.02149,0.07107,0.00724,0,0,0,0,0,0,0,0,0,0,0,0
861,473,1,1,1,0,0.04727,0.08388,0.00786,0,0,0,0,0,0,0,0,0,0,0,0
800,499,1,1,1,0,0.07463,0.13025,0.01244,0,0,0,0,0,0,0,0,0,0,0,0
972,569,1,1,1,0,0.05223,0.09008,0.00866,0,0,0,0,0,0,0,0,0,0,0,0
1031,1504,1,1,1,0,0.04545,0.07934,0.00852,0,0,0,0,0,0,0,0,0,0,0,0
862,1803,1,1,1,0,0.03719,0.06033,0.00656,0,0,0,0,0,0,0,0,0,0,0,0
935,1882,1,1,1,0,0.04132,0.13967,0.01241,0,0,0,0,0,0,0,0,0,0,0,0
965,1588,1,1,1,0,0.02397,0.05372,0.00881,0,0,0,0,0,0,0,0,0,0,0,0
1278,765,1,1,1,0,0.01653,0.02008,0.0042,0,0,0,0,0,0,0,0,0,0,0,0
2661,1367,1,1,1,0,0.07025,0.12066,0.0129,0,0,0,0,0,0,0,0,0,0,0,0
2940,2449,1,1,1,0,0.03719,0.09669,0.01016,0,0,0,0,0,0,0,0,0,0,0,0
2872,2449,1,1,1,0,0.08207,0.20008,0.02217,0,0,0,0,0,0,0,0,0,0,0,0
2877,2450,1,1,1,0,0.04463,0.11521,0.01205,0,0,0,0,0,0,0,0,0,0,0,0
2819,2320,1,1,1,0,0.0681,0.17298,0.01756,0,0,0,0,0,0,0,0,0,0,0,0
2817,2156,1,1,1,0,0.05678,0.14413,0.01463,0,0,0,0,0,0,0,0,0,0,0,0
2840,2450,1,1,1,0,0.05628,0.18322,0.01876,0,0,0,0,0,0,0,0,0,0,0,0
1914,987,1,1,1,0,0.03884,0.06446,0.00695,0,0,0,0,0,0,0,0,0,0,0,0
846,555,1,1,1,0,0.04678,0.32397,0.03151,0,0,0,0,0,0,0,0,0,0,0,0
1516,2302,1,1,1,0,0.0405,0.05041,0.00719,0,0,0,0,0,0,0,0,0,0,0,0
649,1434,1,1,1,0,0.05702,0.11322,0.01232,0,0,0,0,0,0,0,0,0,0,0,0
846,569,1,1,1,0,0.01636,0.05314,0.00619,0,0,0,0,0,0,0,0,0,0,0,0
847,320,1,1,1,0,0.05661,0.1305,0.013,0,0,0,0,0,0,0,0,0,0,0,0
632,1230,1,1,1,0,0.00992,0.02975,0.00356,0,0,0,0,0,0,0,0,0,0,0,0
958,473,1,1,1,0,0.01397,0.04504,0.00462,0,0,0,0,0,0,0,0,0,0,0,0
898,413,1,1,1,0,0.05992,0.10149,0.01089,0,0,0,0,0,0,0,0,0,0,0,0
880,555,1,1,1,0,0.07438,0.13025,0.01236,0,0,0,0,0,0,0,0,0,0,0,0
2807,322,1,1,1,0,0.0394,0.12917,0.01307,0,0,0,0,0,0,0,0,0,0,0,0
2846,303,1,1,1,0,0.04521,0.0795,0.00754,0,0,0,0,0,0,0,0,0,0,0,0
920,589,1,1,1,0,0.01719,0.0557,0.00569,0,0,0,0,0,0,0,0,0,0,0,0
1031,1896,1,1,1,0,0.01405,0.04298,0.00513,0,0,0,0,0,0,0,0,0,0,0,0
1994,897,1,1,1,0,0.02149,0.0405,0.00799,0,0,0,0,0,0,0,0,0,0,0,0
1932,897,1,1,1,0,0.01901,0.03388,0.00697,0,0,0,0,0,0,0,0,0,0,0,0
1819,904,1,1,1,0,0.05106,0.09015,0.00845,0,0,0,0,0,0,0,0,0,0,0,0
956,413,1,1,1,0,0.04231,0.07529,0.00706,0,0,0,0,0,0,0,0,0,0,0,0
2938,464,1,1,1,0,0.03752,0.12182,0.0124,0,0,0,0,0,0,0,0,0,0,0,0
2703,417,1,1,1,0,0.07884,0.10231,0.01021,0,0,0,0,0,0,0,0,0,0,0,0
847,577,1,1,1,0,0.05653,0.18587,0.01908,0,0,0,0,0,0,0,0,0,0,0,0
900,548,1,1,1,0,0.02826,0.09669,0.00936,0,0,0,0,0,0,0,0,0,0,0,0
802,1234,1,1,1,0,0.01901,0.05868,0.00682,0,0,0,0,0,0,0,0,0,0,0,0
2845,2630,1,1,1,0,0.03074,0.09917,0.01021,0,0,0,0,0,0,0,0,0,0,0,0
2842,432,1,1,1,0,0.02314,0.07529,0.00762,0,0,0,0,0,0,0,0,0,0,0,0
262,260,1,1,1,0,0.03744,0.18876,0.01765,0,0,0,0,0,0,0,0,0,0,0,0
526,441,1,1,1,0,0.01223,0.02868,0.00295,0,0,0,0,0,0,0,0,0,0,0,0
393,266,1,1,1,0,0.01959,0.06355,0.00659,0,0,0,0,0,0,0,0,0,0,0,0
725,641,1,1,1,0,0.00686,0.02207,0.00232,0,0,0,0,0,0,0,0,0,0,0,0
525,725,1,1,1,0,0.00554,0.01802,0.00184,0,0,0,0,0,0,0,0,0,0,0,0
725,730,1,1,1,0,0.00273,0.0095,0.001,0,0,0,0,0,0,0,0,0,0,0,0
431,425,1,1,1,0,0.02355,0.06107,0.00629,0,0,0,0,0,0,0,0,0,0,0,0
430,426,1,1,1,0,0.02339,0.0619,0.00629,0,0,0,0,0,0,0,0,0,0,0,0
481,425,1,1,1,0,0.01545,0.04488,0.00434,0,0,0,0,0,0,0,0,0,0,0,0
586,426,1,1,1,0,0.01967,0.05959,0.00587,0,0,0,0,0,0,0,0,0,0,0,0
329,498,1,1,1,0,0.03182,0.05851,0.00559,0,0,0,0,0,0,0,0,0,0,0,0
330,499,1,1,1,0,0.03256,0.06124,0.00549,0,0,0,0,0,0,0,0,0,0,0,0
564,426,1,1,1,0,0.00251,0.00811,0.00086,0,0,0,0,0,0,0,0,0,0,0,0
590,498,1,1,1,0,0.04058,0.07612,0.00678,0,0,0,0,0,0,0,0,0,0,0,0
641,564,1,1,1,0,0.01398,0.04524,0.0048,0,0,0,0,0,0,0,0,0,0,0,0
524,433,1,1,1,0,0.04306,0.07157,0.00754,0,0,0,0,0,0,0,0,0,0,0,0
461,296,1,1,1,0,0.02736,0.05992,0.00581,0,0,0,0,0,0,0,0,0,0,0,0
523,288,1,1,1,0,0.02455,0.07967,0.00818,0,0,0,0,0,0,0,0,0,0,0,0
590,360,1,1,1,0,0.02165,0.0386,0.00351,0,0,0,0,0,0,0,0,0,0,0,0
567,551,1,1,1,0,0.11182,0.19074,0.01909,0,0,0,0,0,0,0,0,0,0,0,0
571,321,1,1,1,0,0.03083,0.10008,0.01034,0,0,0,0,0,0,0,0,0,0,0,0
361,347,1,1,1,0,0.01967,0.06455,0.00652,0,0,0,0,0,0,0,0,0,0,0,0
377,275,1,1,1,0,0.00653,0.02157,0.00211,0,0,0,0,0,0,0,0,0,0,0,0
409,485,1,1,1,0,0.02364,0.07736,0.00789,0,0,0,0,0,0,0,0,0,0,0,0
410,409,1,1,1,0,0.00248,0.00802,0.00082,0,0,0,0,0,0,0,0,0,0,0,0
416,327,1,1,1,0,0.04314,0.08281,0.0075,0,0,0,0,0,0,0,0,0,0,0,0
469,348,1,1,1,0,0.02281,0.07446,0.00759,0,0,0,0,0,0,0,0,0,0,0,0
743,528,1,1,1,0,0.02934,0.09512,0.00992,0,0,0,0,0,0,0,0,0,0,0,0
482,389,1,1,1,0,0.01372,0.04455,0.00461,0,0,0,0,0,0,0,0,0,0,0,0
419,292,1,1,1,0,0.02975,0.07686,0.00795,0,0,0,0,0,0,0,0,0,0,0,0
478,404,1,1,1,0,0.03149,0.10347,0.01045,0,0,0,0,0,0,0,0,0,0,0,0
479,465,1,1,1,0,0.04736,0.08314,0.00789,0,0,0,0,0,0,0,0,0,0,0,0
465,362,1,1,1,0,0.0243,0.07975,0.00805,0,0,0,0,0,0,0,0,0,0,0,0
483,439,1,1,1,0,0.00645,0.02025,0.00223,0,0,0,0,0,0,0,0,0,0,0,0
515,466,1,1,1,0,0.03702,0.12132,0.0121,0,0,0,0,0,0,0,0,0,0,0,0
669,571,1,1,1,0,0.02256,0.07322,0.0075,0,0,0,0,0,0,0,0,0,0,0,0
752,407,1,1,1,0,0.05926,0.10455,0.00969,0,0,0,0,0,0,0,0,0,0,0,0
571,269,1,1,1,0,0.02744,0.08264,0.00995,0,0,0,0,0,0,0,0,0,0,0,0
570,588,1,1,1,0,0.04893,0.15504,0.01573,0,0,0,0,0,0,0,0,0,0,0,0
557,524,1,1,1,0,0.0238,0.0781,0.00789,0,0,0,0,0,0,0,0,0,0,0,0
365,496,1,1,1,0,0.00711,0.02281,0.00242,0,0,0,0,0,0,0,0,0,0,0,0
604,558,1,1,1,0,0.01381,0.04492,0.00795,0,0,0,0,0,0,0,0,0,0,0,0
670,368,1,1,1,0,0.01736,0.04533,0.00922,0,0,0,0,0,0,0,0,0,0,0,0
343,396,1,1,1,0,0.00919,0.02977,0.00316,0,0,0,0,0,0,0,0,0,0,0,0
397,716,1,1,1,0,0.00631,0.02038,0.00216,0,0,0,0,0,0,0,0,0,0,0,0
729,640,1,1,1,0,0.00455,0.01471,0.00154,0,0,0,0,0,0,0,0,0,0,0,0
249,439,1,1,1,0,0.00628,0.02036,0.00216,0,0,0,0,0,0,0,0,0,0,0,0
248,449,1,1,1,0,0.00643,0.02076,0.0022,0,0,0,0,0,0,0,0,0,0,0,0
691,439,1,1,1,0,0.00356,0.01154,0.00122,0,0,0,0,0,0,0,0,0,0,0,0
702,624,1,1,1,0,0.00582,0.01883,0.002,0,0,0,0,0,0,0,0,0,0,0,0
701,625,1,1,1,0,0.00582,0.01883,0.002,0,0,0,0,0,0,0,0,0,0,0,0
625,609,1,1,1,0,0.00555,0.01796,0.00293,0,0,0,0,0,0,0,0,0,0,0,0
610,440,1,1,1,0,0.00607,0.01973,0.00291,0,0,0,0,0,0,0,0,0,0,0,0
683,441,1,1,1,0,0.00382,0.02652,0.00281,0,0,0,0,0,0,0,0,0,0,0,0
666,440,1,1,1,0,0.01348,0.03592,0.0151,0,0,0,0,0,0,0,0,0,0,0,0
656,439,1,1,1,0,0.01121,0.03006,0.01231,0,0,0,0,0,0,0,0,0,0,0,0
678,665,1,1,1,0,0.0047,0.01191,0.00126,0,0,0,0,0,0,0,0,0,0,0,0
671,611,1,1,1,0,0.01017,0.02827,0.02773,0,0,0,0,0,0,0,0,0,0,0,0
603,439,1,1,1,0,0.00161,0.00521,0.00055,0,0,0,0,0,0,0,0,0,0,0,0
606,441,1,1,1,0,0.00212,0.00684,0.00073,0,0,0,0,0,0,0,0,0,0,0,0
671,654,1,1,1,0,0.01826,0.04974,0.00528,0,0,0,0,0,0,0,0,0,0,0,0
675,690,1,1,1,0,0.00916,0.02956,0.00314,0,0,0,0,0,0,0,0,0,0,0,0
672,671,1,1,1,0,0.00421,0.01103,0.00117,0,0,0,0,0,0,0,0,0,0,0,0
673,670,1,1,1,0,0.00421,0.01103,0.00117,0,0,0,0,0,0,0,0,0,0,0,0
701,680,1,1,1,0,0.00596,0.01931,0.00205,0,0,0,0,0,0,0,0,0,0,0,0
701,621,1,1,1,0,0.00118,0.0038,0.0004,0,0,0,0,0,0,0,0,0,0,0,0
674,624,1,1,1,0,0.00241,0.00778,0.00083,0,0,0,0,0,0,0,0,0,0,0,0
641,426,1,1,1,0,0.01404,0.04546,0.00483,0,0,0,0,0,0,0,0,0,0,0,0
728,709,1,1,1,0,0.0045,0.0145,0.00154,0,0,0,0,0,0,0,0,0,0,0,0
659,709,1,1,1,0,0.01103,0.02812,0.00298,0,0,0,0,0,0,0,0,0,0,0,0
709,346,1,1,1,0,0.00037,0.0012,0.00013,0,0,0,0,0,0,0,0,0,0,0,0
425,708,1,1,1,0,0.00855,0.02759,0.00293,0,0,0,0,0,0,0,0,0,0,0,0
712,708,1,1,1,0,0.0017,0.00427,0.00045,0,0,0,0,0,0,0,0,0,0,0,0
670,712,1,1,1,0,0.00843,0.02047,0.00217,0,0,0,0,0,0,0,0,0,0,0,0
708,345,1,1,1,0,0.00045,0.00115,0.00012,0,0,0,0,0,0,0,0,0,0,0,0
712,421,1,1,1,0,0.00026,0.00066,7.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
635,665,1,1,1,0,0.00616,0.02064,0.00971,0,0,0,0,0,0,0,0,0,0,0,0
623,693,1,1,1,0,0.00083,0.00356,0.02543,0,0,0,0,0,0,0,0,0,0,0,0
677,612,1,1,1,0,0.00034,0.00216,0.01054,0,0,0,0,0,0,0,0,0,0,0,0
441,451,1,1,1,0,0.01254,0.04055,0.00431,0,0,0,0,0,0,0,0,0,0,0,0
642,449,1,1,1,0,0.00439,0.01417,0.0015,0,0,0,0,0,0,0,0,0,0,0,0
702,715,1,1,1,0,0.01264,0.04099,0.00435,0,0,0,0,0,0,0,0,0,0,0,0
715,629,1,1,1,0,0.00047,0.0015,0.00016,0,0,0,0,0,0,0,0,0,0,0,0
715,436,1,1,1,0,0.00329,0.00826,0.00088,0,0,0,0,0,0,0,0,0,0,0,0
684,342,1,1,1,0,0.00363,0.01174,0.00125,0,0,0,0,0,0,0,0,0,0,0,0
625,519,1,1,1,0,0.00101,0.00587,0.03106,0,0,0,0,0,0,0,0,0,0,0,0
439,744,1,1,1,0,0.00493,0.01634,0.00609,0,0,0,0,0,0,0,0,0,0,0,0
440,639,1,1,1,0,0.00401,0.01293,0.00137,0,0,0,0,0,0,0,0,0,0,0,0
651,682,1,1,1,0,0.00031,0.00199,0.00973,0,0,0,0,0,0,0,0,0,0,0,0
665,657,1,1,1,0,0.00279,0.00805,0.00815,0,0,0,0,0,0,0,0,0,0,0,0
686,605,1,1,1,0,0.00316,0.01018,0.00108,0,0,0,0,0,0,0,0,0,0,0,0
629,747,1,1,1,0,0.00056,0.00182,0.00019,0,0,0,0,0,0,0,0,0,0,0,0
679,670,1,1,1,0,0.00404,0.01024,0.00109,0,0,0,0,0,0,0,0,0,0,0,0
693,620,1,1,1,0,0.00769,0.0249,0.00264,0,0,0,0,0,0,0,0,0,0,0,0
689,636,1,1,1,0,0.00154,0.00541,0.00499,0,0,0,0,0,0,0,0,0,0,0,0
688,670,1,1,1,0,0.00575,0.01855,0.00197,0,0,0,0,0,0,0,0,0,0,0,0
667,666,1,1,1,0,0.00167,0.00597,0.00617,0,0,0,0,0,0,0,0,0,0,0,0
671,668,1,1,1,0,0.0118,0.03881,0.01131,0,0,0,0,0,0,0,0,0,0,0,0
643,746,1,1,1,0,0.00358,0.01155,0.00122,0,0,0,0,0,0,0,0,0,0,0,0
